Date,Time,Site_22,Site_23,Site_24,Site_25,Site_26,Site_28,Site_29,Site_72,Site_A,Site_H,Site_K,Site_R,Site_V
20160109,18:00,0.04,0.01,0.02,0.03,0.03,0,                    LST,0.05,0,0.03,0.03,0.02,0.05
20160109,19:00,0.05,0.02,0.02,0.03,0.03,0,                    LST,0.05,0.04,0.03,0.04,0.02,0.09
20160109,20:00,0.04,0,0.02,0.04,0.03,0,                    LST,0.05,0.03,0.03,0,0.02,0.05
20160109,21:00,                     CS,                     CS,                     CS,                     CS,                     CS,0,                    LST,                     CS,                     CS,                     CS,                     CS,                     CS,                     CS
20160109,22:00,                     IQ,                     IQ,                     IQ,                     IQ,                     IQ,                     CS,                    LST,                     IQ,                     IQ,                     IQ,                     IQ,                     IQ,                     IQ
20160109,23:00,0.02,0.02,0.02,0.04,0.04,                     IQ,                    LST,0.05,0,0.03,0,0.02,0.03
20160110,0:00,                     ST,0.01,0.02,0.01,0.03,0,                    LST,0.06,0,0.03,0,0.01,0.02
20160110,1:00,                     ST,0.1,0.02,0.02,0.04,0,                    LST,0.05,0,0.01,0,0.02,0.02
20160110,2:00,                     BL,                     ST,                     ST,                     ST,                     ST,0.01,                    LST,0.06,                     ST,                     ST,0,                     ST,0.09
20160110,3:00,0,                     ST,                     ST,                     ST,                     ST,                     ST,                    LST,0.05,                     ST,                     ST,0,                     ST,0.82
20160110,4:00,0,                     BL,                     BL,                     BL,                     BL,                     ST,                    LST,0.05,                     BL,                     BL,0,                     BL,1.02
20160110,5:00,0,0,0.01,0.01,0.02,                     BL,                    LST,0.06,0,0.03,0,0.03,0.59
