    Date, Time,Site_22,Site_23,Site_24,Site_25,Site_26,Site_27,Site_28, Site_A, Site_H, Site_K, Site_R, Site_V
20130809,17:00,0.11,0,0.05,0.08,0,,0.03,0.4,0.19,0.13,0.25,0.13
20130809,18:00,0.3,0,0.12,0.1,0,,0.04,0.21,0.05,0.1,0.18,0.09
20130809,19:00,0.67,0.06,0.09,0.09,0,,0.03,0.15,0.06,0.1,0.23,0.23
20130809,20:00,0.45,0.01,0.13,0.05,0.03,,0,0.24,0.09,0.14,0.31,0.24
20130809,21:00,0.23,0,0.1,0.13,0.14,,0.04,0.23,0.11,0.14,0.37,0.22
20130809,22:00,0.1,0,0.05,0.04,0.1,,0.05,0.14,0.19,0.15,0.37,0.24
20130809,23:00,0.1,0.08,0.05,0.13,0.06,,0,0.08,0.11,0.09,1.07,0.18
20130810,0:00,              CAL,              CAL,              CAL,              CAL,              CAL,,              CAL,0,0.12,0.11,0.79,0.21
20130810,1:00,             BLAN,             BLAN,             BLAN,             BLAN,             BLAN,,             BLAN,0.14,0.21,              CAL,0.54,0.28
20130810,2:00,0.11,0.1,0.08,0.04,0.06,,0.15,              CAL,              CAL,             BLAN,               ST,              CAL
20130810,3:00,0.1,0.13,0.39,0.04,0.05,,0.07,             BLAN,             BLAN,0.23,               BL,             BLAN
20130810,4:00,0.18,0.21,0.73,0.06,0.07,,0.07,0.15,0.24,0.2,0.68,0.49
20130810,5:00,0.34,0.71,0.23,0.05,0.08,,0.06,0.49,0.22,0.19,0.67,0.59
20130810,6:00,0.29,1.15,0.21,0.1,0.08,,0.07,0.59,0.13,0.63,0.48,0.79
20130810,7:00,0.38,0.98,0.4,0,0.07,,0.06,0.15,0.05,0.09,0.59,0.24
20130810,8:00,0.44,3.52,0.18,0,0.12,,0.04,0.18,0.07,0.12,0.54,0.22
20130810,9:00,0.38,0.18,0.07,0,0,,0.05,0.4,0.1,0.08,0.42,0.16
20130810,10:00,0.47,0.5,0.07,0.05,0,,0.08,0.69,0.11,1.02,0.48,0.72
20130810,11:00,0.44,0.1,0.26,0,0.08,,0.05,0.54,0.3,1.15,0.65,1.86
20130810,12:00,0.34,0.14,0.16,0,0,,0.05,0.47,0.06,1.29,0.48,1.62
20130810,13:00,1.4,0.13,0,0,0,,0.09,1.56,0.09,0.15,0.29,0.16
20130810,14:00,0.63,0,0.04,0.05,0,,0,0.15,0.11,0.11,0.36,0.24
20130810,15:00,0.09,0,0,0.03,0,,0.04,0.18,0.09,0.08,0.62,0.08
20130810,16:00,0.19,0.13,0,0.06,0,,0,0.06,0.13,0.07,0.53,0.09
20130810,17:00,0.28,0.07,0.09,0.04,0,,0,0.28,0.08,0.13,0.39,0.08
20130810,18:00,0.28,0.16,0.14,0,0,,0,0.32,0.29,0.14,0.45,0.11
20130810,19:00,1.07,0,0.21,0.1,0,,0.05,0.13,0.08,0.11,0.43,0.14
20130810,20:00,0.08,0.02,0.09,0.04,0,,0.04,0.45,0.38,0.13,0.37,0.16
20130810,21:00,             5PPB,             5PPB,             5PPB,             5PPB,             5PPB,,             5PPB,             5PPB,             5PPB,             5PPB,               CS,             5PPB
20130810,22:00,             RT_S,             RT_S,             RT_S,             RT_S,             RT_S,,             RT_S,             RT_S,             RT_S,             RT_S,               IQ,             RT_S
20130810,23:00,0.12,0.05,0.24,0.06,0.07,,0.09,0.15,0.5,0.17,0.23,0.18
20130811,0:00,0.54,0.04,0.6,0,0,,0.16,              CAL,              CAL,0.12,               ST,0.16
20130811,1:00,0.3,0.18,0.21,0,0.04,,0.12,              CAL,              CAL,0.12,               ST,0.19
20130811,2:00,              CAL,              CAL,              CAL,              CAL,              CAL,,              CAL,             BLAN,             BLAN,0.15,               BL,0.28
20130811,3:00,              CAL,              CAL,              CAL,              CAL,              CAL,,              CAL,0.16,0.53,0.15,0.33,0.36
20130811,4:00,             BLAN,             BLAN,             BLAN,             BLAN,             BLAN,,             BLAN,0.51,0.2,0.1,0.47,0.38
20130811,5:00,0.39,1.01,0.78,0.05,0.05,,0.1,0.62,0.37,0.74,0.43,0.33
20130811,6:00,0.38,0.56,0.71,0.04,0.1,,0.09,0.35,0.32,0.56,0.42,0.89
20130811,7:00,0.61,0.97,0.64,0,0.26,,0.09,0.41,2.27,0.8,1.04,2.76
20130811,8:00,0.68,1.54,0.41,0.04,0.14,,0.05,0.42,0.82,0.38,0.86,0.2
20130811,9:00,0.48,0.48,0.08,0,0.08,,0,0.38,0.09,0.46,0.7,0.16
20130811,10:00,0.33,1.72,0,0,0,,0,0.4,0.05,0.41,0.45,0.17
20130811,11:00,0.25,0.88,0.11,0.13,0,,0,0.19,0.05,0.24,0.52,0.3
20130811,12:00,0.23,1.35,0.06,0,0,,0.03,0.17,0.06,0.31,0.45,0.21
20130811,13:00,0.91,0.06,0.05,0,0,,0,0.24,              AQI,0.16,0.52,0.24
20130811,14:00,0.17,0.16,0.04,0,0,,0.17,0.24,0.19,0.09,0.26,0.12
20130811,15:00,0.23,0,0,0.11,0,,0.13,0.12,0.08,0.06,0.31,0.08
20130811,16:00,0.19,0,0,0,0.07,,0.59,0.07,0.11,0.07,0.23,0.11
20130811,17:00,0.17,0.09,0.14,0.07,0,,0.15,0.14,0.14,0.15,0.2,0.19
20130811,18:00,0.14,0,0.12,0.08,0,,0.04,0.18,0.16,0.11,0.18,0.15
20130811,19:00,0.64,0,0.08,0.11,0,,0.04,0.16,0.12,0.08,0.15,0.11
20130811,20:00,0.08,0,0.21,0.06,0,,0.05,0.08,0.12,0.09,0.18,              CAL
20130811,21:00,0,0,0.28,0.13,0,,0.06,0.07,0.14,              CAL,0.66,              CAL
20130811,22:00,0.08,0.05,0.5,0.11,0,,0.09,0.07,0.14,              CAL,1.15,             BLAN
20130811,23:00,0.11,0.17,0.28,0.08,0,,0.03,0.01,0.05,             BLAN,0.78,0.14
20130812,0:00,              CAL,              CAL,              CAL,              CAL,              CAL,,              CAL,0.1,0.11,0.19,0.39,0.21
20130812,1:00,             BLAN,             BLAN,             BLAN,             BLAN,             BLAN,,             BLAN,0.08,0.05,0.15,0.3,0.13
20130812,2:00,0.1,2.01,0.39,0,0,,0.04,              CAL,              CAL,0.12,               ST,0.1
20130812,3:00,0.12,5.91,0.17,0,0,,0.05,             BLAN,             BLAN,0.2,               BL,0.23
20130812,4:00,0.7,6.91,0.14,0,0,,0.05,0.14,0.24,0.21,0.59,0.3
20130812,5:00,0.2,14.73,0.23,0.03,0,,0.05,0.16,0.49,0.21,0.51,0.27
20130812,6:00,0.25,13.91,0.09,0.12,0,,0.04,0.26,0.33,0.24,0.4,0.58
20130812,7:00,0.61,2.77,0.06,0.1,0,,0.12,0.16,              LST,0.12,0.32,0.22
20130812,8:00,0.3,0.86,0.69,0,0,,0.08,0.07,0.11,0.09,0.29,0.1
20130812,9:00,0.22,0.62,0.68,0,0,,0.1,0,0.06,0.06,0.27,0.13
20130812,10:00,0.19,0.41,0.28,0,0,,0.05,0,0.04,0.07,0.23,0.1
20130812,11:00,0.15,0.39,0.1,0,0,,0.08,0.08,0.1,0.05,0.15,0.06
20130812,12:00,0.11,0.19,0.14,0.01,0,,0.01,0.04,0.03,0.06,0.11,0.11
20130812,13:00,0.1,0.15,0.12,0,0,,0.12,0.17,0.04,0.07,0.17,0.13
20130812,14:00,0.16,0.1,0.05,0,0,,0,0.13,0.07,0.07,0.22,0.11
20130812,15:00,0.16,0.01,0.05,0,0,,              LST,0.12,0.04,0.08,0.21,0.17
20130812,16:00,0.05,0.15,0.06,              RAS,0,,              LST,0.09,0.05,0.08,0.21,0.15
20130812,17:00,0.05,0.11,0,              RAS,0,,              LST,0.13,0.04,0.08,0.14,0.14
20130812,18:00,0.06,0,0.08,              RAS,0,,              LST,0.12,0.04,0.1,0.13,0.15
20130812,19:00,0.1,0,0.05,0,0,,              LST,0.19,0.07,0.11,0.14,0.23
20130812,20:00,0.08,0.01,0.04,0,0,,              LST,0.16,0.1,0.17,0.23,0.25
20130812,21:00,0.13,0.43,0.27,0,0,,              LST,0.09,0.04,              CAL,0.22,              CAL
20130812,22:00,0.15,3.69,0.3,0,0,,              LST,0,0.09,             BLAN,0.2,             BLAN
20130812,23:00,0.16,2.18,0.1,0,0,,              LST,0,0.24,0.12,0.51,0.1
20130813,0:00,0.06,2.3,0.07,0,0,,              LST,              CAL,              CAL,0.08,               ST,0.12
20130813,1:00,0.2,5.06,0,0,0,,              LST,             BLAN,             BLAN,0.09,               BL,0.07
20130813,2:00,              CAL,              CAL,              CAL,              CAL,              CAL,,              LST,0.12,0.15,0.1,0.56,0.12
20130813,3:00,             BLAN,             BLAN,             BLAN,             BLAN,             BLAN,,              LST,0.23,0.17,0.18,0.28,0.26
20130813,4:00,0.85,3.21,0.07,0.05,0,,              LST,0.13,0.17,0.08,0.21,0.12
20130813,5:00,0.7,2.1,0.44,0,0,,              LST,0.16,0.08,0.11,0.28,0.22
20130813,6:00,0.29,0.51,0.6,0.05,0,,              LST,0.21,0.09,0.13,0.46,0.23
20130813,7:00,0.47,0.42,1.21,0,              RAS,,              LST,0.22,0.07,0.13,0.41,0.25
20130813,8:00,0.14,0.37,0.57,0.28,              RAS,,              LST,0.09,0.06,0.07,0.34,0.17
20130813,9:00,0.06,0.25,0.6,0.07,              RAS,,              LST,0,0.1,0.07,0.14,0.17
20130813,10:00,0.14,0.18,0.56,0.09,0,,              LST,0.05,0.09,0.07,0.09,0.09
20130813,11:00,0.19,0.32,0.46,0,0,,              LST,0.07,             EXP_,0.05,0.17,0.15
20130813,12:00,0.1,0.23,0.65,0,0,,0.08,0,0.05,0.05,0.22,0.11
20130813,13:00,0.09,0.2,0.37,0,0,,              RAS,0,              CAL,0.05,0.15,0.16
20130813,14:00,0.09,0.75,0.5,0,0,,              RAS,0.06,             BLAN,0.05,0.17,0.14
20130813,15:00,0.12,0.2,0.07,0,0,,              RAS,0.05,0.1,0.05,0.16,0.2
20130813,16:00,0.12,0.14,0.06,0,0,,              RAS,0.14,0.1,0.08,0.25,0.16
20130813,17:00,0.1,0.05,0.07,0,0,,             BLAN,0.14,0.08,0.09,0.33,0.18
20130813,18:00,0.25,0,0,0,0,,0.04,0.27,0.1,0.14,0.48,0.23
20130813,19:00,0.08,0,0.02,0,0,,0.11,0.18,0.1,0.11,0.28,0.21
20130813,20:00,0.14,0.07,0.11,0,0,,0.18,0.05,0.1,0.09,0.36,0.21
20130813,21:00,0.09,2.38,0.27,0,0,,0,0,0.16,              CAL,0.3,0.14
20130813,22:00,0.14,5.74,0.28,0,0,,0,0,0.1,             BLAN,0.29,              CAL
20130813,23:00,0.65,7.13,0.06,0,0,,0,0.29,0.15,0.09,0.28,             BLAN
20130814,0:00,              CAL,              CAL,              CAL,              CAL,              CAL,,              CAL,0.78,0.18,0.09,0.17,0.09
20130814,1:00,             BLAN,             BLAN,             BLAN,             BLAN,             BLAN,,             BLAN,0,0.1,              CAL,0.14,0.07
20130814,2:00,0.22,6.4,0.09,0.09,0,,0.06,              CAL,              CAL,             BLAN,               ST,0.08
20130814,3:00,0.38,0.37,0.07,0,0,,0.05,             BLAN,             BLAN,0.12,               BL,0.09
20130814,4:00,0.2,0.75,0.34,0,0,,0.14,0.18,0.13,0.13,0.33,0.21
20130814,5:00,0.45,4.49,0.29,0.04,0,,0.13,0.17,0.11,0.14,0.23,0.22
20130814,6:00,0.43,6.16,0.41,0.42,0,,0.04,0.15,0.16,0.14,0.33,0.29
20130814,7:00,0.16,0.63,0.82,0.25,0,,0.14,0.17,0.14,0.15,0.43,0.23
20130814,8:00,0.09,0.9,0.28,0.08,0,,0.08,0.13,0.11,0.12,0.24,0.21
20130814,9:00,0.08,0.18,0.09,0.05,0,,0,0.09,0.09,0.1,0.16,0.13
20130814,10:00,0.06,0.54,0.1,0,0,,0,0.06,0.09,0.09,0.16,0.2
20130814,11:00,0,0.69,0.06,0,0,,0,0.06,0.21,0.1,0.13,0.18
20130814,12:00,0,0.59,0,0,0,,0,0.03,0.1,0.08,0.09,0.14
20130814,13:00,0.04,1.24,0,0.11,0,,0,0,0.18,0.07,0.08,0.12
20130814,14:00,0,0.14,0.07,0.08,0,,0,0,0.06,0.07,0.08,0.15
20130814,15:00,0.24,0.27,0.26,0,0,,0,0,0.08,0.05,0.1,0.13
20130814,16:00,0.24,0.12,0.14,0,0,,0.03,0.12,0.25,0.09,0.42,0.22
20130814,17:00,0.17,0.1,0.04,0,0,,0,0.24,0.07,0.12,0.35,0.18
20130814,18:00,0.13,0.1,0.06,0.03,0,,0,0.1,0.29,0.3,0.45,0.48
20130814,19:00,0.29,0.08,0.08,0.04,0,,0,0.21,0.37,0.86,0.34,1.08
20130814,20:00,1.24,0.25,0.05,0,0,,0.04,0.8,0.09,0.16,0.22,0.2
20130814,21:00,0.88,0.21,0.08,0,0,,0,0.44,0.08,0.12,0.23,              CAL
20130814,22:00,              LST,0.92,0.25,0.02,0,,0.09,1.4,0.11,0.13,0.3,             BLAN
20130814,23:00,              LST,0.34,0.25,0.04,0,,0.08,1.05,0.25,0.26,0.3,0.59
20130815,0:00,              LST,1.32,0.2,0.24,              FEW,,0.07,              CAL,              CAL,0.28,               ST,0.32
20130815,1:00,              LST,0.38,0.17,0.13,              FEW,,0.06,             BLAN,             BLAN,              CAL,               BL,              CAL
20130815,2:00,              LST,              CAL,              CAL,              CAL,              FEW,,              CAL,0.57,3.96,             BLAN,0.4,             BLAN
20130815,3:00,              LST,             BLAN,             BLAN,             BLAN,              FEW,,             BLAN,0.26,1.12,0.58,0.35,1.38
20130815,4:00,              LST,0.12,0.12,0.36,              FEW,,0.11,0.19,1.87,0.3,0.37,0.78
20130815,5:00,              LST,0.12,0.06,0.17,              FEW,,0.13,0.19,4.47,0.34,0.31,0.77
20130815,6:00,              LST,0.14,0.14,0.2,              FEW,,0.12,0.19,1.08,0.5,0.66,1.15
20130815,7:00,              LST,0.17,0.09,0.09,              FEW,,0.14,0.12,2.47,0.29,0.63,1.38
20130815,8:00,              LST,0.21,0.18,0.06,              LST,,0.27,0.18,1.19,0.43,0.62,0.57
20130815,9:00,              FEW,0.36,0.17,0.01,0.55,,0.32,0.16,1.94,0.32,0.51,0.7
20130815,10:00,              FEW,0.19,0.23,0.05,0.28,,0.16,0.14,0.45,0.62,0.41,0.73
20130815,11:00,              FEW,0.84,0.18,0.09,0.11,,0.11,0.16,0.74,0.43,0.31,0.9
20130815,12:00,              LST,0.16,0.18,0.08,0.07,,0.21,0.27,0.38,0.78,0.29,0.57
20130815,13:00,0.33,0.68,0.14,0.16,0.05,,0.19,0.35,0.46,0.56,0.7,              LST
20130815,14:00,0.2,1.14,0.17,0.11,0,,0.12,0.28,0.25,0.8,0.57,0.66
20130815,15:00,0.21,0.15,0.08,0.1,0.04,,0.07,0.23,1.57,0.5,0.43,0.65
20130815,16:00,0.37,0.52,0.09,0.07,0.13,,0.08,0,0.5,0.3,0.31,0.39
20130815,17:00,0.27,0.26,0.08,0.04,0.12,,0.09,0.13,0.43,0.52,0.3,0.58
20130815,18:00,0.2,0.07,0.11,0.04,0.09,,0.1,0.19,0.32,0.65,0.23,0.56
20130815,19:00,0.19,0.1,0.16,0.07,0.1,,0.15,0.25,0.27,0.76,0.2,1.13
20130815,20:00,0.63,0.13,0.19,0.09,0.1,,0.1,0.37,0.27,0.6,0.24,0.87
20130815,21:00,0.54,0.07,0.17,0.1,0.1,,0.1,0.33,0.45,0.43,0.68,0.35
20130815,22:00,0.41,0.08,0.21,0.12,0.08,,0.09,0.33,0.69,0.24,0.94,0.32
20130815,23:00,0.7,0.14,0.37,0.14,0.09,,0.11,0.86,0.36,0.22,0.85,0.35
20130816,0:00,              CAL,              CAL,              CAL,              CAL,              CAL,,              CAL,0.35,0.32,0.23,0.84,0.3
20130816,1:00,             BLAN,             BLAN,             BLAN,             BLAN,             BLAN,,             BLAN,0.19,0.43,              CAL,0.9,0.32
20130816,2:00,0.86,1.25,0.96,0.15,0.25,,0.17,              CAL,              CAL,             BLAN,               ST,0.34
20130816,3:00,0.64,1.18,0.9,0.14,0.27,,0.14,             BLAN,             BLAN,0.3,               BL,0.35
20130816,4:00,0.64,0.4,0.62,0.12,0.12,,0.12,0.47,0.37,0.49,0.61,0.46
20130816,5:00,0.59,0.59,0.57,0.15,0.11,,0.13,0.73,0.4,0.63,0.63,              CAL
20130816,6:00,0.68,3.12,0.36,0.15,0.21,,0.14,0.84,0.63,0.87,0.77,             BLAN
20130816,7:00,0.22,5.13,0.15,0.16,0.17,,0.13,0.4,5.15,0.52,0.6,1.02
20130816,8:00,0.2,7.86,0.12,0.2,0.12,,0.15,0.27,2.86,0.38,0.44,1.39
20130816,9:00,0.21,1.53,0.09,0.14,0.12,,0.1,0.2,1.9,0.28,0.79,             EXP_
20130816,10:00,0.22,2.62,0.09,0.1,0.07,,0.09,0.2,1.14,0.33,0.57,             EXP_
20130816,11:00,0.21,2.02,0.08,0.06,0.12,,0.09,0.16,0.81,0.26,0.5,             EXP_
20130816,12:00,0.19,1.56,0.06,0.06,0.09,,0.07,0.14,0.84,0.25,0.38,             BLAN
20130816,13:00,0.14,1.1,0.05,0.05,0.15,,0.08,0.16,0.73,0.32,0.34,0.41
20130816,14:00,0.16,0.58,0.08,0.04,0.18,,              LST,0.24,0.63,0.38,0.32,0.42
20130816,15:00,0.74,0.17,0.1,0,0.15,,              LST,0.36,0.18,0.45,0.28,0.61
20130816,16:00,0.66,0.11,0.12,0,0.14,,              LST,              LST,0.11,0.2,0.33,0.28
20130816,17:00,0.11,0.17,0.1,0.11,0.1,,              LST,0.1,0.18,0.21,0.24,0.26
20130816,18:00,0.28,0.21,0.09,0.07,0.1,,              LST,0.71,0.78,0.81,0.26,0.63
20130816,19:00,0.33,0.28,0.21,0.15,0.1,,              LST,0.34,0.74,1.03,0.32,0.76
20130816,20:00,0.73,0.44,0.41,0.12,0.05,,              LST,0.93,0.6,0.73,0.37,1.06
20130816,21:00,1.21,0.75,0.39,0.06,0.05,,              LST,0.9,0.78,0.93,0.58,1.11
20130816,22:00,0.88,10.53,0.54,0.12,0.08,,              LST,0.72,0.71,0.81,0.74,              CAL
20130816,23:00,0.38,0.94,0.21,0.21,0.19,,              LST,0.74,0.88,1.05,0.59,             BLAN
20130817,0:00,0.33,0.12,0.34,0.2,0.2,,              LST,              CAL,              CAL,0.83,               ST,0.88
20130817,1:00,0.31,0.15,0.19,0.18,0.14,,              LST,             BLAN,             BLAN,0.46,               BL,0.69
20130817,2:00,              CAL,              CAL,              CAL,              CAL,              CAL,,              LST,0.28,1.31,              CAL,0.48,              CAL
20130817,3:00,             BLAN,             BLAN,             BLAN,             BLAN,             BLAN,,              LST,0.22,1.46,             BLAN,0.68,             BLAN
20130817,4:00,0.17,0.31,0.11,0.21,0.26,,              LST,0.1,1.98,0.3,0.62,1.43
20130817,5:00,0.28,0.64,0.1,0.14,0.31,,              LST,0.09,0.34,0.38,0.76,0.73
20130817,6:00,0.23,1.93,0.13,0.09,0.37,,              LST,0.12,0.16,0.41,0.83,0.64
20130817,7:00,0.17,2.39,0.17,0.09,0.35,,              LST,0.1,0.2,0.31,0.85,0.67
20130817,8:00,0.16,0.26,0.14,0.09,0.2,,              FEW,0.09,0.43,0.31,0.68,0.69
20130817,9:00,0.17,1.92,0.14,0.08,0.13,,              FEW,0.1,0.52,0.27,0.46,0.65
20130817,10:00,0.17,1.41,0.11,0.06,0.09,,              FEW,0.08,0.27,0.31,0.41,0.47
20130817,11:00,0.12,1.34,0.06,0.06,0.08,,              FEW,0.05,1.66,0.16,0.32,0.73
20130817,12:00,0.1,0.39,0.07,0.05,0.07,,              FEW,0.09,0.55,0.14,0.28,0.16
20130817,13:00,0.15,0.1,0.07,0.06,0.1,,              FEW,0.09,0.66,0.14,0.22,0.17
20130817,14:00,0.09,0.62,0.06,0.07,0.19,,              FEW,0.07,0.43,0.15,0.22,0.24
20130817,15:00,0.09,2.69,0.06,0.06,0.1,,              FEW,0.04,0.49,0.16,0.21,0.18
20130817,16:00,0.06,0.27,0.09,0.07,0.09,,              FEW,0,0.38,0.19,0.26,0.22
20130817,17:00,0.1,0.11,0.1,0.1,0.09,,              FEW,0.07,0.16,0.24,0.27,0.28
20130817,18:00,0.19,0.09,0.12,0.06,0.08,,              FEW,0.15,0.16,0.4,0.21,1.84
20130817,19:00,0.73,0.12,0.14,0.3,0.11,,              FEW,0.52,0.13,0.37,0.22,0.68
20130817,20:00,1.27,0.16,0.14,0.36,0.14,,              FEW,2.04,0.2,0.23,0.3,0.34
20130817,21:00,             5PPB,             5PPB,             5PPB,             5PPB,             5PPB,,              FEW,             5PPB,             5PPB,             5PPB,               CS,             5PPB
20130817,22:00,             RT_S,             RT_S,             RT_S,             RT_S,             RT_S,,              FEW,             RT_S,             RT_S,             RT_S,               IQ,             RT_S
20130817,23:00,0.34,1.65,0.45,0.15,0.13,,              FEW,0.5,0.47,0.65,0.33,1.66
20130818,0:00,              CAL,              CAL,              CAL,              CAL,              CAL,,              FEW,0.45,1.64,1.06,0.87,              LST
20130818,1:00,              CAL,              CAL,              CAL,              CAL,              CAL,,              FEW,0.35,0.82,0.49,1.21,              LST
20130818,2:00,             BLAN,             BLAN,             BLAN,             BLAN,             BLAN,,              FEW,              CAL,              CAL,0.31,               ST,              LST
20130818,3:00,0.21,0.39,0.32,0.15,0.19,,              FEW,              CAL,              CAL,0.25,               ST,              LST
20130818,4:00,0.19,0.21,0.35,0.31,0.16,,              FEW,             BLAN,             BLAN,0.3,               BL,              LST
20130818,5:00,0.24,0.13,0.19,0.34,0.16,,              FEW,0.31,1.28,0.42,0.51,              LST
20130818,6:00,0.29,0.73,0.26,0.38,0.17,,              FEW,0.3,1.04,0.39,0.45,              LST
20130818,7:00,0.41,0.91,0.27,0.3,0.21,,              FEW,0.27,1.19,0.53,0.66,              LST
20130818,8:00,0.77,0.49,0.21,0.28,0.26,,              FEW,0.29,1.25,0.7,0.54,              LST
20130818,9:00,0.29,2.77,0.12,0.2,0.15,,              FEW,0.17,2.51,0.37,0.52,              LST
20130818,10:00,0.24,1.09,0.09,0.14,0.14,,              FEW,0.11,0.48,0.28,0.42,              LST
20130818,11:00,0.15,1.8,0.07,0.12,0.13,,              FEW,0.06,0.46,0.15,0.28,              LST
20130818,12:00,0.12,0.13,0.05,0.09,0.11,,              FEW,0.07,0.22,0.23,0.21,              LST
20130818,13:00,0.38,0.07,0.04,0.08,0.09,,              FEW,0.11,0.12,0.4,0.16,              LST
20130818,14:00,0.41,0.11,0.07,0.04,0.09,,              FEW,0.41,0.1,0.44,0.14,              LST
20130818,15:00,0.51,0.09,0.08,0,0.07,,              FEW,0.35,0.2,0.51,0.12,              LST
20130818,16:00,0.38,0.11,0.13,0.02,0.03,,              FEW,0.44,0.18,0.25,0.19,              LST
20130818,17:00,0.4,0.08,0.11,0.05,0,,              FEW,0.26,0.13,0.19,0.43,              LST
20130818,18:00,0.19,0.06,0.13,0.08,0,,              FEW,0.17,0.12,0.16,0.28,              LST
20130818,19:00,0.61,0.1,0.13,0.13,0.03,,              FEW,0.18,0.13,0.17,0.34,              LST
20130818,20:00,0.15,0.16,0.15,0.12,0.04,,              FEW,0.13,0.15,              CAL,0.77,              LST
20130818,21:00,0.19,1.17,0.13,0.08,0.06,,              FEW,0.14,0.14,              CAL,1.41,              LST
20130818,22:00,0.14,2.16,0.13,0.1,0.08,,              FEW,0.09,0.19,             BLAN,1.03,              LST
20130818,23:00,0.1,13.21,0.17,0.11,0.05,,              FEW,0.14,0.16,0.25,1.22,              LST
20130819,0:00,0.25,17.82,0.19,0.12,0.09,,              FEW,              CAL,              CAL,0.26,               ST,              LST
20130819,1:00,0.18,12.69,0.62,0.12,0.09,,              FEW,             BLAN,             BLAN,0.22,               BL,              LST
20130819,2:00,              CAL,              CAL,              CAL,              CAL,              CAL,,              FEW,0.27,0.37,0.29,0.67,              LST
20130819,3:00,             BLAN,             BLAN,             BLAN,             BLAN,             BLAN,,              FEW,0.22,0.29,0.29,0.56,              LST
20130819,4:00,0.73,0.46,0.88,0.1,0.14,,              FEW,0.35,0.35,0.93,0.56,              LST
20130819,5:00,0.85,0.66,0.31,0.1,0.17,,              FEW,0.56,0.82,0.81,0.66,              LST
20130819,6:00,0.85,0.47,0.58,0.06,0.18,,              FEW,0.96,3.42,1.48,0.89,1.25
20130819,7:00,0.81,0.38,0.44,0.07,0.11,,              FEW,0.58,1.09,1.98,1.09,1.76
20130819,8:00,0.65,0.19,0.2,0.27,0.13,,              LST,0.47,0.2,1.2,0.64,1.18
20130819,9:00,0.73,0.19,0.16,0.12,0.08,,0.14,0.81,0.21,0.23,0.41,0.14
20130819,10:00,0.48,0.12,0.12,0.14,0.09,,0.09,0.43,0.1,0.33,0.45,0.17
20130819,11:00,0.34,0.15,0.09,0.05,0.1,,0.1,0.45,0.14,0.63,0.39,0.21
20130819,12:00,0.37,0.08,0,0.05,0.04,,0.08,0.41,0.11,0.63,0.22,0.45
20130819,13:00,0.39,0.12,0.25,0,0,,0.08,0.35,0.11,0.5,0.17,0.45
20130819,14:00,0.28,0.14,0.18,0.03,0.06,,0.05,0.25,0.13,0.49,0.23,0.29
20130819,15:00,0.25,0.17,0.17,0.03,0.06,,0.06,0.36,0.1,0.22,0.26,0.19
20130819,16:00,0.34,0.07,0.13,0.04,0.04,,0.08,0.32,0.16,0.16,0.25,0.19
20130819,17:00,0.34,0.07,0.09,0.07,0.04,,0.06,0.2,0.17,0.17,0.33,0.17
20130819,18:00,0.13,0.01,0.12,0.03,0.06,,0.06,0.19,0.18,0.17,0.35,0.16
20130819,19:00,0.33,0.05,0.11,0.05,0.07,,0.08,0.25,0.15,0.17,0.44,0.19
20130819,20:00,1.1,0,0.11,0.13,0.14,,0.07,0.18,0.18,0.14,0.88,0.18
20130819,21:00,0.31,0.07,0.18,0.08,0.08,,0.07,0.13,0.13,              CAL,0.8,0.22
20130819,22:00,0.18,0.16,0.28,0.08,0,,0.08,0.16,0.18,             BLAN,0.9,0.32
20130819,23:00,0.14,0.2,0.23,0.07,0,,0.09,0.17,0.14,0.23,0.91,0.24
20130820,0:00,              CAL,              CAL,              CAL,              CAL,              CAL,,              CAL,0.22,0.15,0.25,0.65,0.37
20130820,1:00,             BLAN,             BLAN,             BLAN,             BLAN,             BLAN,,             BLAN,0.21,0.29,0.26,0.58,0.35
20130820,2:00,0.66,0.19,0.34,0.04,0.09,,0.65,              CAL,              CAL,0.24,               ST,0.38
20130820,3:00,0.55,0.3,0.5,0.08,0.11,,0.51,             BLAN,             BLAN,0.29,               BL,0.47
20130820,4:00,0.46,0.29,0.51,0.21,0.15,,0.36,0.83,0.94,0.77,0.46,0.47
20130820,5:00,0.44,1.01,0.44,0.28,0.16,,0.12,0.8,3.36,0.8,0.43,1.14
20130820,6:00,0.52,0.8,0.47,0.23,0.16,,0.09,0.37,4.28,0.77,0.6,1.51
20130820,7:00,1.1,0.58,0.73,0.08,0.09,,0.08,0.28,1.4,1.01,0.69,1.24
20130820,8:00,0.24,0.22,0.47,0.05,0.04,,0,0.64,0.7,1.22,0.45,0.45
20130820,9:00,0.5,0.14,0.12,0.05,0,,0.05,0.28,              CAL,0.86,0.31,1.01
20130820,10:00,0.34,0.2,0.08,0,0,,0.09,0.51,             BLAN,0.19,0.23,0.15
20130820,11:00,0.44,0.05,0.1,0,0,,0.13,0.3,0.22,0.22,0.22,0.25
20130820,12:00,0.22,1.01,0.06,0,0,,0.13,0.18,0.1,0.12,0.46,0.18
20130820,13:00,0.23,0.76,0.16,0.06,0,,0,0.12,0.08,0.11,0.37,0.14
20130820,14:00,0.31,0.99,0.07,0.05,0,,0,0.07,0.08,0.1,0.37,0.12
20130820,15:00,0.23,1.53,0.1,0.07,0,,0.03,0.11,0.08,0.1,0.35,0.12
